"Geographic Address","CO Address","LCC Address","Transponder Address","Device Address","Date","Time","Number of Lanes","Flow(Category 1)","Flow(Category 2)","Flow(Category 3)","Flow(Category 4)","Speed(Lane 1)","Speed(Lane 2)","Speed(Lane 3)","Speed(Lane 4)","Speed(Lane 5)","Speed(Lane 6)","Speed(Lane 7)","Flow(Lane 1)","Flow(Lane 2)","Flow(Lane 3)","Flow(Lane 4)","Flow(Lane 5)","Flow(Lane 6)","Flow(Lane 7)","Occupancy(Lane 1)","Occupancy(Lane 2)","Occupancy(Lane 3)","Occupancy(Lane 4)","Occupancy(Lane 5)","Occupancy(Lane 6)","Occupancy(Lane 7)","Headway(Lane 1)","Headway(Lane 2)","Headway(Lane 3)","Headway(Lane 4)","Headway(Lane 5)","Headway(Lane 6)","Headway(Lane 7)"
M1/4771B,012,7,116,322,14/02/17,02:02,3,1,0,1,1,109,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,114,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:03,3,1,0,0,1,91,127,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:04,3,2,0,0,1,88,115,0,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,157,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:05,3,0,0,0,1,89,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:06,3,0,0,0,1,92,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:07,3,1,0,0,3,88,104,0,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,135,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:08,3,1,0,1,2,94,114,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,202,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:09,3,1,1,0,2,91,123,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,158,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:10,3,0,0,0,1,90,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:11,3,1,0,0,2,100,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,192,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:12,3,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:13,3,1,0,0,1,86,119,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:14,3,2,1,0,0,90,127,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,132,246,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:15,3,1,1,2,1,98,111,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,124,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:16,3,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:17,3,1,0,0,2,88,121,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:18,3,1,1,1,1,103,114,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,159,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:19,3,0,0,0,1,98,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:20,3,0,0,0,1,105,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:21,3,1,0,0,6,91,92,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,90,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:22,3,2,0,1,2,104,142,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,154,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:23,3,1,2,0,3,97,117,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,129,161,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:24,3,1,0,0,1,97,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,177,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:25,3,1,0,0,1,92,108,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:26,3,0,0,1,1,88,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,225,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:27,3,3,1,0,2,94,129,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,133,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:28,3,2,0,0,2,96,0,140,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,169,0,-1,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:29,3,0,0,0,1,91,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,202,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:30,3,1,1,1,1,104,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,173,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:31,3,3,1,1,0,95,106,0,-1,-1,-1,-1,2,3,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,210,118,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:32,3,0,0,3,1,91,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,135,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:33,3,1,0,0,3,95,99,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,158,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:34,3,0,0,0,5,88,0,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,6,0,0,-1,-1,-1,-1,115,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:35,3,1,2,0,2,102,0,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,94,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:36,3,0,0,1,2,92,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,91,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:37,3,0,0,1,1,110,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:38,3,3,0,0,2,89,134,0,-1,-1,-1,-1,3,2,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,185,239,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:39,3,0,0,1,3,90,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,148,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:40,3,1,0,0,1,98,123,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,222,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:41,3,1,1,0,1,96,131,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,238,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:42,3,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:43,3,1,0,0,0,92,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:44,3,2,1,0,4,98,129,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,111,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:45,3,2,0,1,0,103,129,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,206,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:46,3,2,1,0,4,94,133,0,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,131,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:47,3,1,0,0,1,112,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,189,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:48,3,1,0,0,1,89,125,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:49,3,1,0,0,1,113,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,159,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:50,3,2,0,0,2,104,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,150,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:51,3,1,0,2,1,105,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,163,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:52,3,1,0,0,2,98,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,151,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:53,3,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:54,3,1,1,0,0,111,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,167,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:55,3,4,2,0,3,98,118,0,-1,-1,-1,-1,5,4,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,135,128,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:56,3,1,0,1,1,86,145,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,213,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:57,3,3,0,1,2,95,112,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,132,188,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:58,3,0,0,0,1,98,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,178,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,02:59,3,1,2,2,3,97,150,0,-1,-1,-1,-1,7,1,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,105,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:00,3,1,0,1,0,94,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,184,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:01,3,1,1,0,2,106,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,126,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:02,3,1,1,1,0,107,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,192,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:03,3,2,0,1,0,104,125,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:04,3,3,0,0,1,108,117,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,134,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:05,3,1,0,1,5,97,0,0,-1,-1,-1,-1,7,0,0,-1,-1,-1,-1,7,0,0,-1,-1,-1,-1,92,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:06,3,0,0,0,1,79,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:07,3,0,0,0,1,83,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:08,3,1,0,0,3,97,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,144,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:09,3,2,0,0,1,98,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,197,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:10,3,2,0,0,3,100,123,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,157,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:11,3,2,0,1,1,88,119,127,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,193,-1,-1,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:12,3,2,0,1,1,106,98,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,174,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:13,3,3,2,1,0,105,103,133,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,195,-1,-1,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:14,3,0,2,0,0,111,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,171,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:15,3,5,0,0,1,108,114,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,111,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:16,3,4,0,1,2,112,129,0,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,106,213,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:17,3,1,2,2,2,104,117,0,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,116,246,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:18,3,1,0,1,1,98,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,169,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:19,3,0,1,0,2,88,113,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,172,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:20,3,1,0,0,1,102,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,147,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:21,3,1,0,1,1,91,100,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,250,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:22,3,0,1,0,3,89,116,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,190,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:23,3,2,0,0,0,133,140,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:24,3,2,0,1,1,100,114,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,115,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:25,3,1,0,1,1,92,0,123,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:26,3,0,0,1,1,95,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,185,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:27,3,1,3,0,2,106,130,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,175,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:28,3,1,0,0,1,86,142,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,127,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:29,3,0,0,0,3,91,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,189,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:30,3,2,0,1,2,93,125,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,110,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:31,3,3,0,0,1,94,109,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,176,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:32,3,1,3,1,1,101,113,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,133,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:33,3,3,1,0,2,106,121,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,113,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:34,3,1,2,1,0,108,0,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,147,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:35,3,0,0,1,1,89,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,175,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:36,3,1,2,2,1,96,129,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,157,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:37,3,1,0,0,2,98,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,152,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:38,3,0,0,0,2,91,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,139,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:39,3,3,1,1,1,92,111,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,117,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:40,3,1,0,1,2,88,113,0,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,217,146,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:41,3,0,1,0,0,104,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:42,3,3,0,0,2,106,105,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,170,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:43,3,3,1,1,2,91,126,0,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,118,139,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:44,3,1,2,0,2,108,135,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,106,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:45,3,5,0,0,1,118,127,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,126,205,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:46,3,1,0,0,5,91,135,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,6,0,0,-1,-1,-1,-1,106,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:47,3,1,0,1,0,99,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,239,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:48,3,2,1,0,2,102,121,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,160,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:49,3,1,0,2,5,93,117,0,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,108,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:50,3,3,3,0,1,107,109,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,96,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:51,3,4,2,0,2,111,135,0,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,108,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:52,3,1,0,0,3,92,117,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,138,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:53,3,2,0,1,2,91,0,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,117,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:54,3,2,1,1,1,101,0,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,105,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:55,3,1,0,1,0,95,125,0,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:56,3,1,0,0,1,110,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,206,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:57,3,2,0,1,2,99,125,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,119,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:58,3,0,0,2,1,93,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,99,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,03:59,3,0,0,0,3,91,105,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,237,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:00,3,4,2,1,1,102,119,0,-1,-1,-1,-1,5,3,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,108,132,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:01,3,2,1,0,2,98,129,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,113,241,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:02,3,7,0,2,3,92,129,0,-1,-1,-1,-1,6,6,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,113,83,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:03,3,0,0,2,3,89,0,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,100,0,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:04,3,1,0,2,1,91,117,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,153,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:05,3,1,0,1,2,96,123,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,218,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:06,3,0,1,2,1,89,111,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,149,-1,0,-1,-1,-1,-1
M1/4771B,012,7,116,322,14/02/17,04:07,3,4,1,1,2,104,163,0,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,119,217,0,-1,-1,-1,-1
